OPC-N2 FirmwareVer=OPC-018.1..............................BD
OPC-N2 176430713                                            
Config info:
GSC,1.000
LaserDAC,215
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
426,149,36,10,1,1,1,0,0,0,0,0,0,0,0,0,15,21,27,0,4.919,1.387,40.563,47.508,47.895
404,130,46,4,1,1,1,0,0,0,1,0,0,0,0,0,15,20,27,0,4.926,1.383,38.624,45.691,61.627
362,148,30,8,3,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.930,1.387,36.295,42.460,42.607
387,150,38,5,3,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.932,1.387,38.554,45.071,45.176
413,124,32,4,1,0,0,0,1,0,0,0,0,0,0,0,15,20,0,0,4.932,1.387,36.833,42.533,45.808
381,129,43,7,2,1,0,0,0,0,0,0,0,0,0,0,16,20,25,0,4.774,1.387,38.167,45.118,45.271
372,135,48,9,0,1,0,0,0,0,1,0,0,0,0,0,16,19,23,0,4.698,1.387,39.463,47.069,63.484
371,134,51,11,0,1,0,0,0,0,0,0,0,0,0,0,14,21,23,0,4.975,1.383,37.626,45.086,45.236
367,148,43,8,1,1,0,0,0,0,0,0,0,0,0,0,16,22,21,0,4.793,1.387,39.031,46.231,46.377
379,124,44,2,3,1,3,0,0,2,0,0,0,0,0,0,16,20,21,0,4.708,1.387,38.094,45.976,64.181
378,140,49,9,1,0,1,1,0,0,0,0,0,0,0,0,15,19,0,39,4.818,1.387,39.404,47.344,48.703
360,129,46,9,0,1,1,0,0,1,0,0,0,0,0,0,16,21,25,0,4.719,1.387,37.829,45.461,54.482
387,144,38,7,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.824,1.387,38.910,45.523,45.627
378,138,63,4,0,0,2,0,0,0,0,0,0,0,0,0,15,29,0,0,4.878,1.383,40.208,48.683,49.282
356,146,49,9,0,3,0,1,1,0,0,0,0,0,0,0,15,20,24,33,4.906,1.387,38.075,46.279,50.699
369,146,39,4,1,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,4.919,1.387,37.370,43.654,43.736
392,133,43,9,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.768,1.387,39.210,46.082,46.179
364,113,43,2,2,3,1,0,0,0,0,0,1,0,0,0,15,22,24,0,4.849,1.387,35.036,41.765,94.991
391,167,34,6,0,1,0,0,0,0,0,0,0,0,0,0,16,21,15,0,4.734,1.387,41.515,48.223,48.342
402,121,47,4,0,0,0,1,1,0,0,0,0,0,0,1,15,25,0,31,4.832,1.387,38.403,45.496,91.905
391,146,43,5,1,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,4.726,1.383,40.721,47.704,47.799
364,125,37,6,1,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.828,1.362,36.373,42.746,43.090
377,150,51,3,2,1,0,0,0,0,0,0,0,0,0,0,15,32,27,0,4.880,1.387,39.798,47.289,47.435
372,127,41,9,2,3,0,0,0,0,0,0,0,0,0,0,15,20,22,0,4.906,1.387,36.347,43.305,43.540
390,166,38,6,0,0,1,0,0,0,0,1,0,0,0,0,15,22,0,0,4.920,1.387,40.237,47.124,82.610
369,126,30,8,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.927,1.387,34.658,40.265,40.360
399,140,51,11,0,0,0,0,1,0,0,0,0,0,0,0,16,23,0,0,4.771,1.383,41.335,49.395,52.832
392,149,38,5,2,1,0,0,0,0,1,0,0,0,0,0,15,21,23,0,4.851,1.387,39.362,46.112,62.005
388,155,39,4,0,2,2,0,0,0,0,0,0,0,0,0,15,21,35,0,4.892,1.387,39.434,46.567,47.216
390,128,29,2,1,0,1,0,0,0,0,0,0,0,0,0,16,30,0,0,4.755,1.387,36.915,42.450,42.768
405,122,43,2,1,2,0,0,0,0,0,0,0,0,0,0,16,25,24,0,4.689,1.387,39.344,46.040,46.208
434,144,35,6,1,0,2,0,0,0,0,0,0,0,0,0,16,20,0,0,4.657,1.387,42.552,49.557,50.165
370,139,46,8,1,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.791,1.382,38.846,46.032,46.140
360,123,48,10,2,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.707,1.387,37.647,45.034,45.164
395,149,44,11,2,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.665,1.387,41.000,49.700,49.831
393,153,37,8,1,4,1,0,0,0,0,0,0,0,0,0,16,19,26,0,4.645,1.387,41.561,49.287,49.820
384,142,52,6,0,0,3,1,0,0,0,0,0,0,0,0,15,19,0,27,4.785,1.387,40.414,48.866,50.722
394,148,57,7,3,1,0,0,0,0,0,0,0,0,0,0,15,23,23,0,4.858,1.387,41.545,49.883,50.062
381,142,40,5,2,0,1,1,0,0,0,0,0,0,0,0,15,19,0,33,4.895,1.387,37.998,44.972,46.294
358,141,34,7,1,0,0,0,1,0,0,0,0,0,0,0,17,22,0,0,4.608,1.383,38.403,45.106,48.637
409,135,48,6,1,3,0,0,0,0,0,0,0,0,0,0,15,21,32,0,4.765,1.387,40.878,48.497,48.726
416,115,43,3,0,1,0,1,0,0,1,0,0,0,0,0,16,20,23,29,4.694,1.387,39.255,46.037,63.457
423,161,40,7,0,1,2,0,0,0,0,0,0,0,0,0,15,21,25,0,4.811,1.387,42.768,50.324,50.955
408,164,34,7,2,2,0,0,0,1,0,0,0,0,0,0,15,20,26,0,4.871,1.387,41.070,48.120,56.653
395,151,51,7,2,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,4.745,1.387,42.153,50.042,50.165
389,163,44,10,1,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,4.684,1.383,42.890,50.653,50.770
381,133,44,7,3,3,0,0,0,0,0,0,0,0,0,0,15,20,24,0,4.806,1.387,38.444,45.848,46.095
344,135,45,8,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.869,1.387,36.192,42.971,43.064
403,161,27,5,1,1,2,1,1,0,0,0,0,0,0,0,15,18,27,25,4.901,1.387,39.406,46.252,51.058
396,163,54,7,4,1,1,2,0,0,0,0,0,0,0,0,14,20,23,29,5.086,1.386,40.819,49.584,51.884
401,163,33,11,1,1,0,0,0,0,0,0,0,0,0,0,15,19,23,0,5.008,1.387,39.492,46.116,46.255
384,159,33,9,2,1,1,0,0,0,0,0,0,0,0,0,16,22,25,0,4.809,1.383,39.891,46.899,47.299
408,136,33,6,0,2,0,0,0,0,1,0,0,0,0,0,15,21,24,0,4.870,1.387,38.327,44.503,60.351
390,120,43,13,1,0,1,0,0,0,0,0,0,0,0,0,17,22,0,0,4.597,1.387,39.468,46.983,47.373
373,128,34,7,2,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.611,1.387,37.886,44.175,44.278
380,134,35,11,3,1,0,0,1,0,0,0,0,0,0,0,15,20,21,0,4.767,1.387,37.883,44.922,48.405
404,146,43,7,2,1,1,0,0,0,0,0,0,0,0,0,16,24,29,0,4.695,1.387,41.720,49.354,49.769
410,148,39,2,1,0,0,1,0,0,0,0,0,0,0,0,16,21,0,31,4.660,1.387,41.874,48.731,49.838
408,144,28,4,1,0,0,1,0,0,1,0,0,0,0,0,15,20,0,45,4.793,1.383,39.157,45.126,62.191
391,129,39,11,0,0,0,0,1,0,0,0,0,0,0,0,15,19,0,0,4.862,1.387,37.658,44.420,47.766
374,148,42,10,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.897,1.387,38.505,45.632,45.976
408,147,47,5,3,1,1,1,0,0,0,0,0,0,0,0,17,21,27,37,4.609,1.387,43.233,51.573,53.042
375,144,56,11,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.766,1.387,40.912,49.202,49.335
393,140,35,11,0,0,0,0,1,0,0,0,0,0,0,0,15,20,0,0,4.848,1.387,38.430,45.082,48.434
385,148,47,7,1,0,1,0,0,0,0,0,0,0,0,0,15,22,0,0,4.890,1.383,39.732,47.178,47.529
379,145,46,9,0,1,1,0,0,1,0,0,0,0,0,0,15,19,29,0,4.912,1.387,38.810,46.432,55.100
406,138,42,6,0,1,0,0,1,0,0,0,0,0,0,0,16,19,25,0,4.764,1.387,40.277,47.383,50.826
384,133,43,3,4,2,1,0,0,0,0,0,0,0,0,0,15,22,62,0,4.847,1.387,38.041,45.223,45.671
410,141,45,11,1,0,2,0,1,0,0,0,0,0,0,0,16,21,0,0,4.734,1.387,41.584,49.802,53.770
368,132,44,4,1,0,0,0,0,1,1,0,0,0,0,0,15,23,0,0,4.831,1.387,37.263,44.093,68.424
388,137,39,11,0,1,1,1,1,0,0,0,0,0,0,0,16,21,25,29,4.726,1.383,39.457,47.196,51.964
417,139,54,8,1,2,0,0,1,0,0,0,0,0,0,0,16,20,25,0,4.675,1.387,43.269,51.882,55.468
406,147,31,6,1,1,0,1,0,0,0,0,0,0,0,0,15,21,23,27,4.801,1.387,39.579,45.988,47.108
358,136,45,4,1,1,0,0,1,0,0,0,1,0,0,0,15,25,25,0,4.866,1.387,36.955,44.007,99.981
374,128,33,3,1,1,0,0,0,0,1,0,0,0,0,0,14,20,21,0,5.067,1.387,34.286,39.808,55.001
393,175,43,6,1,0,0,1,0,0,0,0,0,0,1,0,15,19,0,27,4.999,1.387,41.122,48.485,96.461
399,160,33,10,1,1,0,0,0,0,0,0,0,0,0,0,14,19,25,0,5.139,1.387,38.092,44.435,44.566
414,155,44,7,1,1,1,0,0,0,0,0,0,0,0,0,15,22,23,0,5.034,1.383,40.427,47.718,48.096
358,146,44,8,0,1,1,0,1,0,0,0,0,0,0,0,15,19,23,0,4.983,1.387,36.993,44.351,47.895
394,139,57,4,1,2,1,2,0,0,0,0,0,0,0,0,16,21,17,29,4.797,1.387,41.109,49.904,52.342
419,159,40,11,1,1,0,0,0,0,0,0,0,0,0,0,16,22,29,0,4.710,1.387,43.430,50.997,51.154
398,162,35,9,0,1,0,1,0,1,0,0,0,0,0,0,16,22,21,33,4.667,1.361,43.039,50.655,60.715
376,157,46,8,0,0,0,2,0,0,0,0,0,0,0,0,15,20,0,29,4.796,1.387,40.653,48.540,50.634
412,159,40,6,0,0,0,0,0,1,0,0,0,0,0,0,15,18,0,0,4.864,1.383,41.588,48.559,57.031
421,148,43,8,0,2,0,0,0,0,0,0,0,0,0,0,16,24,23,0,4.741,1.387,42.430,49.842,50.020
385,153,33,7,1,0,1,1,0,0,0,0,0,0,0,0,15,19,0,39,4.835,1.387,38.959,45.710,47.037
430,163,32,6,1,1,1,0,1,1,0,0,0,0,0,0,15,19,23,0,4.884,1.387,41.769,48.874,60.811
384,149,51,10,0,1,0,1,0,0,0,0,0,0,0,0,16,24,23,27,4.751,1.387,41.391,49.646,50.807
386,141,43,10,0,1,2,0,0,0,0,0,0,0,0,0,16,24,21,0,4.687,1.387,40.378,48.183,48.844
396,152,48,8,3,1,0,0,0,0,1,1,1,0,0,0,15,21,27,0,4.807,1.382,41.626,49.664,155.330
413,126,38,4,0,2,2,0,1,0,0,0,0,0,0,0,15,18,23,0,4.869,1.387,38.194,45.108,49.003
386,158,48,10,1,1,0,1,0,0,1,0,0,0,0,0,15,20,25,25,4.901,1.387,40.730,48.819,65.549
387,157,44,5,1,1,0,0,0,0,0,0,0,0,0,0,14,18,25,0,5.086,1.387,38.621,45.462,45.590
433,162,46,7,1,0,2,1,0,1,0,0,0,0,0,0,16,24,0,31,4.845,1.387,43.779,52.173,62.163
424,164,47,4,1,2,0,1,1,0,1,0,0,0,0,0,15,22,27,35,4.889,1.387,43.114,51.299,71.323
361,167,35,4,2,0,0,1,0,0,0,0,0,0,0,0,15,19,0,27,4.911,1.383,38.605,45.276,46.343
441,185,41,5,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.922,1.387,44.947,52.107,52.187
397,140,50,6,2,1,1,1,0,0,0,0,0,0,0,0,15,21,21,33,4.928,1.387,39.563,47.445,48.815
417,169,48,1,0,1,0,0,0,0,0,0,0,0,0,0,15,19,27,0,4.931,1.387,42.805,50.060,50.173
408,159,31,6,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.932,1.387,39.680,45.653,45.722
379,155,49,16,0,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.933,1.387,40.105,48.234,48.606
389,132,40,5,1,1,0,0,0,0,0,0,0,0,0,0,15,19,23,0,4.933,1.387,37.211,43.552,43.678
392,124,50,12,1,1,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.933,1.383,38.098,45.564,45.728
379,118,26,6,0,4,1,1,0,0,0,0,0,0,0,0,15,20,29,53,4.933,1.387,33.928,39.804,41.242
381,156,33,10,0,1,1,0,0,0,0,0,0,0,0,0,15,21,23,0,4.933,1.387,38.347,45.005,45.377
404,158,48,1,0,1,0,0,0,0,0,0,0,0,0,0,15,19,19,0,4.933,1.387,41.088,48.139,48.252
387,153,45,6,0,1,0,0,0,0,0,0,0,0,0,0,15,21,25,0,4.933,1.387,39.570,46.615,46.742
382,141,29,9,2,0,1,0,0,1,0,0,0,0,0,0,15,24,0,0,4.933,1.387,36.587,42.851,51.441
404,152,51,8,3,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.933,1.383,41.276,49.064,49.197
391,167,43,6,0,1,1,0,0,0,0,0,0,0,0,0,15,25,21,0,4.933,1.387,40.831,48.183,48.553
432,138,48,7,1,1,0,0,0,0,0,0,0,0,0,0,16,18,31,0,4.774,1.387,42.356,49.847,49.995
445,155,45,10,0,1,0,0,0,0,0,0,0,0,0,0,15,20,27,0,4.852,1.387,43.686,51.239,51.383
410,151,41,7,0,0,5,1,0,0,0,0,0,0,0,0,15,20,0,29,4.893,1.387,40.553,48.681,50.981
361,191,45,9,2,1,0,0,0,0,0,0,0,0,0,0,15,20,27,0,4.913,1.387,41.946,49.968,50.130
415,146,34,11,0,2,0,0,0,0,0,0,1,0,0,0,16,23,26,0,4.765,1.383,40.902,47.764,101.799
418,154,38,9,2,1,0,1,0,0,0,0,0,0,0,0,15,20,23,31,4.847,1.387,41.401,48.714,49.854
404,131,43,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,39,0,4.890,1.387,38.439,44.827,44.951
398,164,52,3,0,1,1,0,0,0,0,0,0,0,0,0,15,18,23,0,4.912,1.387,42.007,49.846,50.218
406,135,32,3,2,2,0,0,0,0,0,0,0,0,0,0,15,19,26,0,4.922,1.387,37.548,43.447,43.608
390,136,45,8,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,4.928,1.387,38.292,45.075,45.168
448,162,39,5,1,1,2,0,0,0,0,0,0,0,0,0,15,21,21,0,4.931,1.387,42.973,50.272,50.889
412,148,49,6,1,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,4.932,1.383,41.023,48.306,48.408
410,146,34,10,2,1,1,0,1,0,0,0,0,0,0,0,16,21,23,0,4.774,1.387,40.432,47.711,51.427
392,138,46,2,2,1,2,1,1,0,0,0,0,0,0,0,16,21,23,31,4.698,1.387,40.439,48.580,53.619
386,148,52,6,2,2,2,0,0,0,0,0,0,0,0,0,16,19,24,0,4.661,1.387,42.242,50.977,51.705
387,157,32,14,0,2,3,0,1,0,0,0,0,0,0,0,15,20,31,0,4.793,1.387,39.936,47.878,52.117
403,148,40,5,4,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.862,1.387,40.028,46.870,46.991
430,147,49,6,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,4.741,1.383,43.551,51.052,51.147
415,143,46,6,0,1,0,0,0,0,0,0,0,0,0,0,15,21,29,0,4.835,1.387,41.074,48.217,48.347
392,150,40,10,1,0,1,0,0,0,1,0,0,0,0,0,14,19,0,0,5.050,1.387,38.254,45.240,60.715
386,153,35,6,2,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.991,1.387,38.002,44.468,44.805
397,137,42,12,2,0,0,0,0,1,0,0,0,0,0,0,15,19,0,0,4.962,1.387,38.331,45.477,53.800
369,150,47,9,0,2,1,0,0,1,0,0,0,0,0,0,15,21,25,0,4.948,1.387,38.573,46.412,55.059
392,137,42,4,1,1,1,0,0,0,0,0,0,0,0,0,15,19,21,0,4.940,1.383,38.064,44.814,45.186
431,149,47,11,1,3,2,0,0,0,0,0,0,0,0,0,15,24,23,0,4.937,1.387,41.966,50.290,51.019
408,141,31,3,1,0,1,0,0,0,0,0,0,0,0,0,16,26,0,0,4.776,1.387,39.218,45.201,45.525
388,152,42,6,1,2,1,0,0,0,0,0,0,0,0,0,15,23,23,0,4.853,1.387,39.886,47.247,47.674
378,140,43,3,2,1,1,0,0,0,0,1,0,0,0,0,15,14,25,0,4.893,1.387,37.952,44.919,80.659
405,151,44,4,0,2,1,1,0,0,0,0,0,0,0,0,15,18,31,31,4.913,1.387,40.357,47.826,49.206
403,132,32,5,1,1,0,2,0,0,0,0,0,0,0,0,15,20,25,37,4.923,1.387,37.154,43.414,45.475
374,140,41,5,3,0,0,0,0,1,0,0,0,0,0,0,16,25,0,0,4.769,1.383,38.667,45.665,54.333
381,149,31,6,0,0,0,1,0,0,0,0,0,0,0,0,15,19,0,43,4.850,1.362,38.676,44.909,45.985
368,156,54,7,1,1,0,0,1,0,0,0,0,0,0,0,15,26,23,0,4.891,1.387,40.225,48.460,51.843
425,150,38,7,3,4,0,2,0,0,0,0,0,0,0,0,15,20,24,28,4.912,1.387,40.856,48.611,50.837
361,142,43,8,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,4.764,1.387,38.351,45.264,45.357
433,147,46,11,0,0,1,0,0,0,0,0,0,0,0,0,16,22,0,0,4.694,1.387,43.869,51.773,52.141
416,151,42,10,1,0,2,0,0,0,0,0,0,0,0,0,15,23,0,0,4.810,1.383,41.922,49.636,50.251
391,137,37,9,0,0,0,1,0,0,0,0,0,0,0,0,15,20,0,29,4.871,1.387,38.023,44.599,45.669
399,150,37,6,0,1,1,3,0,0,0,0,0,0,0,0,15,20,27,28,4.902,1.387,39.310,46.729,50.022
401,140,36,9,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,4.918,1.387,38.363,44.617,44.702
382,126,41,6,0,1,0,0,0,0,0,0,0,0,0,0,15,18,31,0,4.925,1.387,36.474,42.775,42.895
359,148,48,14,0,1,0,0,0,0,0,0,0,0,0,0,16,21,23,0,4.771,1.387,39.543,47.484,47.648
389,146,53,6,0,1,0,0,0,0,0,0,0,0,0,0,15,21,25,0,4.851,1.382,40.756,48.459,48.598
400,150,50,5,2,1,3,0,1,1,0,0,0,0,0,0,16,21,25,0,4.735,1.387,42.260,51.248,64.100
439,152,37,8,5,1,0,0,0,0,0,0,0,0,0,0,15,19,21,0,4.832,1.387,42.404,49.598,49.779
404,143,48,5,0,0,0,0,0,0,0,1,0,0,0,0,14,21,0,0,5.049,1.387,38.943,45.771,80.119
410,151,56,7,0,0,0,2,0,0,0,0,0,0,0,0,15,19,0,29,4.990,1.387,41.368,49.594,51.614
418,145,49,4,2,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.962,1.387,40.658,47.789,47.894
393,137,35,8,2,1,1,1,0,0,0,0,0,0,0,0,16,21,23,35,4.787,1.387,38.590,45.599,46.998
411,133,42,4,1,0,0,1,0,0,0,0,0,0,0,0,15,21,0,35,4.859,1.383,39.347,46.063,47.137
423,151,40,7,2,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,5.064,1.387,39.762,46.375,46.477
407,137,45,4,2,2,0,1,1,0,0,0,0,0,0,0,15,27,24,31,4.998,1.387,38.663,46.056,50.353
384,151,67,7,3,1,0,0,0,0,0,0,0,0,0,0,16,19,21,0,4.804,1.387,42.888,52.142,52.336
403,150,39,3,2,0,0,1,1,0,0,0,0,0,0,0,15,20,0,27,4.868,1.387,39.943,46.944,51.264
361,157,57,6,0,2,0,0,0,0,0,0,0,0,0,0,15,19,24,0,4.900,1.387,40.164,48.339,48.522
351,135,43,4,2,2,0,1,2,0,0,0,0,0,0,0,15,18,22,35,4.917,1.383,36.012,43.537,51.136
409,115,41,6,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.925,1.387,36.917,42.953,43.032
370,130,49,4,0,1,0,1,0,0,0,0,0,0,0,0,14,19,21,13,5.099,1.387,35.756,42.593,43.650
379,136,33,5,1,0,0,0,0,1,0,0,0,0,0,0,15,19,0,0,5.015,1.387,35.671,41.484,49.674
376,152,38,6,3,1,1,0,1,0,0,0,0,0,0,0,15,21,25,0,4.974,1.387,37.877,45.034,48.602
385,133,44,6,1,1,0,1,0,0,0,0,0,0,0,0,15,19,25,29,4.953,1.387,37.420,44.364,45.465
351,151,41,4,0,3,0,0,1,0,0,0,0,0,0,0,15,22,22,0,4.943,1.383,37.026,44.073,47.474
421,150,44,10,0,0,0,0,0,0,0,0,0,0,0,0,15,27,0,0,4.938,1.387,41.079,48.177,48.276
363,137,40,8,1,0,1,0,1,0,0,0,0,0,0,0,16,22,0,0,4.777,1.387,37.566,44.732,48.392
373,165,40,6,0,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.854,1.387,40.002,47.049,47.380
377,141,47,9,1,2,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.893,1.387,38.622,46.083,46.274
397,128,46,8,1,1,1,0,0,0,0,0,0,0,0,0,15,20,23,0,4.913,1.387,38.201,45.405,45.796
389,141,45,6,2,2,1,1,0,0,1,0,0,1,0,0,15,19,20,31,4.923,1.387,38.733,46.467,115.857
388,161,37,8,1,1,0,0,0,0,0,1,0,0,0,0,15,24,23,0,4.928,1.383,39.715,46.569,81.914
386,101,44,8,1,2,0,0,0,0,0,0,0,0,0,0,15,21,27,0,4.931,1.387,34.826,41.298,41.479
391,132,42,13,1,0,1,0,0,0,0,0,0,0,0,0,15,18,0,0,4.932,1.387,37.816,44.941,45.303
377,143,30,5,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.387,36.455,42.062,42.136
345,131,46,3,0,2,1,0,0,0,1,0,0,0,0,0,15,22,24,0,4.933,1.387,35.376,42.321,58.215
381,152,42,4,1,1,0,1,0,0,0,0,0,0,0,1,14,20,23,27,5.103,1.387,37.495,44.253,85.148
328,129,47,8,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.017,1.383,34.088,40.798,40.902
373,113,37,3,1,0,1,0,0,1,0,0,0,0,0,0,15,23,0,0,4.975,1.387,33.947,39.825,48.319
380,152,40,6,0,0,0,1,0,0,1,0,0,0,0,0,15,21,0,33,4.954,1.387,38.387,45.197,61.671
358,126,40,4,3,0,2,2,0,0,0,0,0,0,0,1,15,20,0,33,4.944,1.387,34.956,42.061,85.709
348,143,35,5,1,0,1,0,0,0,0,1,0,0,0,0,16,22,0,0,4.779,1.387,36.621,43.041,79.580
381,137,42,7,3,1,1,0,0,0,0,0,0,0,0,0,15,24,29,0,4.855,1.387,38.180,45.385,45.795
350,140,38,12,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.894,1.383,36.262,42.925,43.035
356,125,38,4,2,1,0,1,1,0,0,0,0,0,0,0,14,19,23,25,5.082,1.387,33.576,39.934,44.111
364,115,44,10,2,1,0,0,0,0,0,0,0,0,0,0,15,23,23,0,5.007,1.387,34.474,41.125,41.281
383,141,35,9,0,0,1,0,0,0,0,0,0,0,0,0,14,23,0,0,5.142,1.387,35.751,41.866,42.181
376,124,34,1,0,1,2,0,0,0,0,0,0,0,0,0,15,19,23,0,5.036,1.387,34.273,39.992,40.564
363,137,29,6,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.822,1.387,35.884,41.402,41.469
332,124,35,5,0,0,1,0,0,0,1,0,0,0,0,0,15,16,0,0,4.877,1.387,33.257,39.165,55.152
346,127,50,13,2,1,0,0,0,0,0,0,0,0,0,0,15,20,49,0,4.905,1.383,36.180,43.817,43.996
378,114,30,4,2,1,0,0,1,0,0,0,0,0,0,0,15,21,31,0,4.919,1.387,33.979,39.540,42.873
375,116,34,5,0,1,0,0,0,0,0,0,0,0,0,0,14,20,29,0,5.096,1.387,33.246,38.588,38.692
368,122,40,6,0,1,0,0,0,0,0,0,0,0,0,0,15,20,25,0,5.013,1.387,34.643,40.675,40.792
355,133,47,6,1,2,1,0,1,0,0,0,0,0,0,0,16,20,30,0,4.811,1.362,37.933,45.793,49.581
357,122,38,4,0,0,0,0,0,0,0,0,0,0,0,0,16,30,0,0,4.716,1.387,35.906,41.866,41.938
362,137,46,3,1,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.822,1.383,37.784,44.668,44.798
360,136,36,9,0,1,0,0,1,0,0,0,0,0,0,0,16,24,27,0,4.722,1.387,37.311,44.101,47.578
353,117,42,6,3,0,1,1,0,0,0,0,0,0,0,0,15,21,0,29,4.825,1.387,34.000,41.926,43.284
366,147,40,8,2,1,1,0,0,0,0,0,0,0,0,0,15,20,25,0,4.879,1.387,37.898,45.037,45.436
353,134,33,6,1,1,0,0,0,0,0,0,0,0,0,0,15,22,25,0,4.906,1.387,34.940,40.823,40.945
357,133,34,4,0,1,0,0,0,0,0,1,0,0,0,0,16,24,29,0,4.761,1.387,36.147,42.102,78.543
374,151,36,9,2,0,1,0,0,0,0,0,0,0,0,0,15,24,0,0,4.846,1.382,38.666,45.580,45.940
326,119,46,3,1,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.889,1.387,33.577,40.094,40.428
337,136,37,5,0,2,0,0,0,0,0,0,0,0,0,0,16,19,26,0,4.753,1.387,35.778,42.155,42.313
353,128,41,4,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.842,1.387,35.643,41.775,41.848
360,110,43,6,2,0,1,1,1,0,0,0,0,0,0,0,15,20,0,27,4.887,1.387,34.378,41.367,45.930
347,143,37,6,0,0,1,0,0,0,0,0,0,0,0,0,16,20,0,0,4.752,1.387,37.015,43.562,43.895
358,142,45,4,1,2,0,0,0,0,0,0,0,0,0,0,15,29,23,0,4.841,1.387,37.701,44.736,44.909
356,130,47,7,2,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.887,1.383,36.576,43.771,44.133
365,138,42,9,2,2,1,0,1,0,0,0,0,0,0,0,15,22,18,0,4.910,1.387,37.050,44.608,48.268
369,140,40,7,1,3,1,0,1,0,0,0,0,0,0,0,14,20,24,0,5.091,1.387,35.833,42.930,46.480
381,145,40,5,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.011,1.387,37.368,43.679,43.765
390,138,53,3,2,2,0,1,0,1,0,0,0,0,0,0,14,20,21,27,5.145,1.387,37.593,45.216,54.233
392,135,38,12,1,0,1,0,0,0,1,0,0,0,0,0,15,22,0,0,5.037,1.387,36.889,43.636,59.161
