"TOA5","weather","CR1000","50904","CR1000.Std.31.08","CPU:weather.cr1","35106","minutely"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","m150wx_P","m150wx_T","m150wx_RH","m150wx_WS","m150wx_WD"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","mbar","degC","%","m/s","degTN"
"","","Smp","Smp","Smp","Med","Med","Med","Med","Med"
"2017-09-05 11:30:00",0,0.2609466,"NAN","NAN",1018.55,24.7,25.5,3.35,104.8
"2017-09-05 11:31:00",1,0.2169617,3446711,98881,1018.6,24.7,25.5,3.9,94.8
"2017-09-05 11:32:00",2,0.2793962,3524403,102412,1018.6,24.7,25.4,4.3,100.8
"2017-09-05 11:33:00",3,0.2648237,3354893,56503,1018.5,24.7,25.2,4.7,105.5
"2017-09-05 11:34:00",4,0.2188334,3404333,70629,1018.6,24.85,25.3,3.1,101.8
"2017-09-05 11:35:00",5,0.2069348,3457305,77692,1018.6,24.9,25.4,3,100.5
"2017-09-05 11:36:00",6,0.160276,3563249,98881,1018.6,24.9,25.4,3.5,98.3
"2017-09-05 11:37:00",7,0.1777897,3739823,116538,1018.55,24.9,25.2,4.2,96.7
"2017-09-05 11:38:00",8,0.2678986,3580907,113006,1018.6,25,25.3,3.2,108.9
"2017-09-05 11:39:00",9,0.1608108,3602096,102412,1018.6,25,25.3,3.9,91.3
"2017-09-05 11:40:00",10,0.2658932,3768075,102412,1018.6,25,25.4,3.3,94.3
"2017-09-05 11:41:00",11,0.1812658,3845767,109475,1018.5,24.9,25.3,4.15,94.1
"2017-09-05 11:42:00",12,0.2656258,3768075,116538,1018.6,25.1,25.4,2.9,93.9
"2017-09-05 11:43:00",13,0.1596075,3944648,116538,1018.5,25.1,25.4,3,95.4
"2017-09-05 11:44:00",14,0.2125499,3990557,127132,1018.6,25.3,25.5,1.9,108.9
"2017-09-05 11:45:00",15,0.2701714,4424927,165978,1018.6,25.2,25.3,3.3,109.8
"2017-09-05 11:46:00",16,0.2141542,4820452,158916,1018.6,25.2,25.2,3.3,107.4
"2017-09-05 11:47:00",17,0.2783266,6250696,264860,1018.6,25.3,25.1,3.4,103.8
"2017-09-05 11:48:00",18,0.228593,6257759,268391,1018.6,25.3,25.1,2.9,116.8
"2017-09-05 11:49:00",19,0.2701714,5399612,201293,1018.7,25.5,25,2.55,101.1
"2017-09-05 11:50:00",20,0.2169617,4431990,151853,1018.7,25.5,24.9,2.85,100.9
"2017-09-05 11:51:00",21,0.2870167,4290732,151853,1018.7,25.6,24.7,2.9,109.8
"2017-09-05 11:52:00",22,0.2887547,4174193,134195,1018.7,25.5,24.6,3.05,102.5
"2017-09-05 11:53:00",23,0.2724442,3987026,127132,1018.7,25.7,24.6,2.7,95.8
"2017-09-05 11:54:00",24,0.2717757,3813984,116538,1018.7,25.7,24.5,2.7,106.4
"2017-09-05 11:55:00",25,0.2924981,3648005,102412,1018.7,25.6,24.5,3.2,106.4
"2017-09-05 11:56:00",26,0.290359,3425522,84755,1018.6,25.5,24.3,4.1,105.7
"2017-09-05 11:57:00",27,0.225518,3524403,84755,1018.6,25.6,24.4,2.85,100.5
"2017-09-05 11:58:00",28,0.2513207,3591501,95349,1018.7,25.6,24.5,2.8,95.2
"2017-09-05 11:59:00",29,0.2840754,3761012,102412,1018.6,25.7,24.5,3.1,101.2
"2017-09-05 12:00:00",30,0.1779234,3697445,91818,1018.6,25.5,24.4,3.45,101.6
"2017-09-05 12:01:00",31,0.293835,3859893,116538,1018.7,25.8,24.4,2.5,105.4
"2017-09-05 12:02:00",32,0.1812658,3828110,102412,1018.7,25.8,24.4,2.5,96.9
"2017-09-05 12:03:00",33,0.295573,4315452,144790,1018.6,25.7,24.3,3.2,95.1
"2017-09-05 12:04:00",34,0.2271224,5152410,204825,1018.7,25.7,24.3,3.4,100.4
"2017-09-05 12:05:00",35,0.22818,4622690,176573,1018.7,25.8,24.4,2.95,98.6
"2017-09-05 12:06:00",36,0.2280506,4103564,130664,1018.6,25.6,24.3,3.8,107
"2017-09-05 12:07:00",37,0.1677593,3757480,123601,1018.6,25.7,24.3,2.85,100.6
"2017-09-05 12:08:00",38,0.2887318,3679788,98881,1018.7,25.8,24.4,2.3,109.4
"2017-09-05 12:09:00",39,0.1653481,3672725,98881,1018.7,25.8,24.5,2.5,98.3
"2017-09-05 12:10:00",40,0.2408849,3534998,88286,1018.7,25.9,24.4,2.75,95.2
"2017-09-05 12:11:00",41,0.2748449,3570312,88286,1018.7,25.8,24.3,3.2,96.8
"2017-09-05 12:12:00",42,0.272575,3443180,77692,1018.6,25.7,24.1,3.5,91.3
"2017-09-05 12:13:00",43,0.234325,3139473,60034,1018.7,25.9,24.3,3.15,92.6
"2017-09-05 12:14:00",44,0.2240371,3432585,74160,1018.6,25.7,24.15,3.55,96.6
"2017-09-05 12:15:00",45,0.2727035,"NAN","NAN",1018.6,25.7,24.2,3.55,92.5
"2017-09-05 12:16:00",46,0.2015703,"NAN","NAN",1018.6,25.8,24.2,3.1,93
"2017-09-05 12:17:00",47,0.2870823,"NAN","NAN",1018.6,25.8,24.3,2.9,96.4
"2017-09-05 12:18:00",48,0.161848,"NAN","NAN",1018.6,25.8,24.4,3.45,92.1
"2017-09-05 12:19:00",49,0.2670086,4322515,165978,1018.6,25.9,24.3,2.7,111.5
"2017-09-05 12:20:00",50,0.2846503,3916396,123601,1018.6,25.9,24.2,3.4,102.4
"2017-09-05 12:21:00",51,0.2226264,3753949,98881,1018.6,25.8,24,3.8,90
"2017-09-05 12:22:00",52,0.1674275,3478494,84755,1018.6,25.8,24,3.2,94.6
"2017-09-05 12:23:00",53,0.2636535,3587970,91818,1018.6,25.8,24.1,3.6,95.8
"2017-09-05 12:24:00",54,0.1731737,3573844,84755,1018.6,25.8,24.1,3.5,95.7
"2017-09-05 12:25:00",55,0.2863383,3474963,84755,1018.6,25.9,24,3.45,96.8
"2017-09-05 12:26:00",56,0.2128433,3337236,74160,1018.6,25.8,24,3.6,95.7
"2017-09-05 12:27:00",57,0.2634726,3457305,70629,1018.5,25.8,24.2,3.3,86.4
"2017-09-05 12:28:00",58,0.2752217,3347830,70629,1018.5,25.8,24.1,3.35,91.4
"2017-09-05 12:29:00",59,0.271489,3337236,60034,1018.5,25.8,24.1,3.75,93.7
"2017-09-05 12:30:00",60,0.2185704,3347830,74160,1018.5,25.8,24.1,3.8,92
"2017-09-05 12:31:00",61,0.2859042,3298389,67097,1018.6,25.9,24.1,3.4,90.3
"2017-09-05 12:32:00",62,0.2212351,3559718,88286,1018.6,25.9,24.1,2.9,97.6
"2017-09-05 12:33:00",63,0.1721998,3619753,116538,1018.6,26,24,3.2,110.5
"2017-09-05 12:34:00",64,0.2805517,3679788,109475,1018.6,26.1,24.1,2.85,92.9
"2017-09-05 12:35:00",65,0.1922391,3489089,88286,1018.5,26.1,24,3.55,93.3
"2017-09-05 12:36:00",66,0.162178,3708040,120069,1018.5,26.1,24.1,3,95.6
"2017-09-05 12:37:00",67,0.266121,3813984,134195,1018.6,26.1,24.2,3.1,102
"2017-09-05 12:38:00",68,0.2598414,3732760,137727,1018.55,26.1,24.1,2.95,93.6
"2017-09-05 12:39:00",69,0.2029265,3580907,113006,1018.6,26.1,24.1,3.3,89.6
"2017-09-05 12:40:00",70,0.1560319,3400802,109475,1018.5,26.1,24.1,3.4,88.3
"2017-09-05 12:41:00",71,0.1669873,3591501,109475,1018.6,26.2,24.1,2.6,90.2
"2017-09-05 12:42:00",72,0.2653189,3609159,105944,1018.6,26.2,24.1,2.65,90.6
"2017-09-05 12:43:00",73,0.2661205,3365487,84755,1018.6,26.2,23.9,2.9,94.9
"2017-09-05 12:44:00",74,0.2666549,3372550,88286,1018.6,26.2,23.8,3.3,87.3
"2017-09-05 12:45:00",75,0.1787443,3496152,95349,1018.6,26.3,24.1,2.3,96.5
"2017-09-05 12:46:00",76,0.2697278,3506746,98881,1018.6,26.4,23.75,3.1,90.1
"2017-09-05 12:47:00",77,0.2685253,3383145,77692,1018.5,26.3,23.6,3.1,95.2
"2017-09-05 12:48:00",78,0.2148171,3587970,102412,1018.6,26.5,23.6,2.7,96.4
"2017-09-05 12:49:00",79,0.2682582,3446711,105944,1018.6,26.6,23.6,2.6,85.5
"2017-09-05 12:50:00",80,0.2165539,3623284,109475,1018.5,26.5,23.6,3.4,94
"2017-09-05 12:51:00",81,0.2162867,3612690,102412,1018.5,26.5,23.5,3,90.8
"2017-09-05 12:52:00",82,0.2038616,3757480,109475,1018.5,26.5,23.3,3.2,89.4
"2017-09-05 12:53:00",83,0.2583715,3482026,70629,1018.3,26.5,23.3,3.35,93.5
"2017-09-05 12:54:00",84,0.1593719,3450243,91818,1018.5,26.6,23.3,2.65,87.4
"2017-09-05 12:55:00",85,0.271331,3429054,81223,1018.4,26.5,23.1,3.7,88.9
"2017-09-05 12:56:00",86,0.2526266,3446711,95349,1018.3,26.5,23.2,3.2,101.2
"2017-09-05 12:57:00",87,0.2711974,3386676,88286,1018.5,26.6,23.4,2.3,93.8
"2017-09-05 12:58:00",88,0.271999,3354893,81223,1018.5,26.6,23.3,3.15,92
"2017-09-05 12:59:00",89,0.2681246,3429054,91818,1018.3,26.6,23.2,3.2,88.4
"2017-09-05 13:00:00",90,0.2728006,3446711,81223,1018.3,26.6,23.1,2.95,86.8
"2017-09-05 13:01:00",91,0.2623796,3439648,67097,1018.3,26.7,23.2,2.45,87.5
"2017-09-05 13:02:00",92,0.202392,3563249,98881,1018.3,26.7,23.1,3.35,89
"2017-09-05 13:03:00",93,0.2701286,3595033,109475,1018.2,26.7,23,3.4,95.9
"2017-09-05 13:04:00",94,0.2730678,3563249,95349,1018.2,26.8,23.1,2.5,89.6
"2017-09-05 13:05:00",95,0.2490194,3630347,120069,1018.2,26.8,23.2,3,89.7
"2017-09-05 13:06:00",96,0.2695942,3503215,91818,1018.2,26.7,22.9,3.1,95.4
"2017-09-05 13:07:00",97,0.1967807,3393739,81223,1018.1,26.7,22.9,3.3,89.9
"2017-09-05 13:08:00",98,0.2816184,3429054,88286,1018.15,26.7,23,2.5,94.9
"2017-09-05 13:09:00",99,0.1727322,3962305,151853,1018.1,26.8,23.2,3,93.8
"2017-09-05 13:10:00",100,0.2226996,3828110,127132,1018.1,26.8,23.15,2.3,99.9
"2017-09-05 13:11:00",101,0.250489,"NAN","NAN",1018.1,26.8,23.1,2.5,93.2
"2017-09-05 13:12:00",102,0.1621776,"NAN","NAN",1018.2,26.8,23.1,2.75,93.8
"2017-09-05 13:13:00",103,0.2826872,3414928,67097,1018.1,26.8,22.9,2.65,94.4
"2017-09-05 13:14:00",104,0.2840233,3478494,109475,1018.1,26.9,23,1.8,104.5
"2017-09-05 13:15:00",105,0.2625132,3580907,109475,1018.1,26.8,22.9,2.55,95.6
"2017-09-05 13:16:00",106,0.2834889,3443180,88286,1018.2,26.9,22.9,2.85,91.1
"2017-09-05 13:17:00",107,0.2126794,3259543,63566,1018.1,26.7,22.8,3.5,95.7
"2017-09-05 13:18:00",108,0.2913714,3305452,74160,1018.1,26.8,22.7,3.2,93.5
"2017-09-05 13:19:00",109,0.2466145,3379613,88286,1018.1,26.8,22.8,3.4,98.7
"2017-09-05 13:20:00",110,0.2579708,3425522,84755,1018.1,26.7,22.7,3.2,95.1
"2017-09-05 13:21:00",111,0.2882985,3527935,102412,1018.1,26.7,22.75,3,92.1
"2017-09-05 13:22:00",112,0.2571691,3665662,120069,1018.1,26.7,22.9,3.5,87.7
"2017-09-05 13:23:00",113,0.2838897,3718634,120069,1018.1,26.8,22.9,2.6,93.6
"2017-09-05 13:24:00",114,0.1713962,3994088,148321,1018.1,26.9,23.1,2.15,101.4
"2017-09-05 13:25:00",115,0.2856265,3757480,123601,1018.2,27.1,23.2,1.45,108.9
"2017-09-05 13:26:00",116,0.16338,3831641,123601,1018.1,27.1,22.8,3.05,96.3
"2017-09-05 13:27:00",117,0.1617768,3542061,102412,1018,26.9,22.7,3.4,102.7
"2017-09-05 13:28:00",118,0.2781447,3361956,88286,1018,26.9,22.8,2.85,114.7
"2017-09-05 13:29:00",119,0.2618452,3527935,102412,1018.1,26.9,22.9,3.1,103.7
"2017-09-05 13:30:00",120,0.2802824,4301326,187167,1018.1,26.9,23,2.8,91.9
"2017-09-05 13:31:00",121,0.2466145,4061186,123601,1018.05,26.9,22.8,3.3,92.8
"2017-09-05 13:32:00",122,0.2539627,3421991,98881,1018,26.8,22.7,3.55,96.6
"2017-09-05 13:33:00",123,0.2685253,3308984,77692,1018.05,26.9,22.9,2.6,99.6
"2017-09-05 13:34:00",124,0.2842905,3259543,74160,1018,26.8,22.75,3.1,95.2
"2017-09-05 13:35:00",125,0.2443433,3301921,74160,1018,26.8,22.8,3,94
"2017-09-05 13:36:00",126,0.2877641,3369019,63566,1018,26.7,22.6,3.5,98.1
"2017-09-05 13:37:00",127,0.2196268,3347830,67097,1018,26.8,22.6,3.8,92.8
"2017-09-05 13:38:00",128,0.1747362,3658599,88286,1018,26.7,22.6,3.8,97.6
"2017-09-05 13:39:00",129,0.2217644,3937585,130664,1018,26.8,22.8,2.75,89.1
"2017-09-05 13:40:00",130,0.2137482,4138879,141258,1018,26.9,22.7,2.9,95.4
"2017-09-05 13:41:00",131,0.172465,4149473,137727,1018,26.9,22.7,2.6,107.3
"2017-09-05 13:42:00",132,0.2240357,3813984,123601,1018,26.8,22.5,3.7,99.4
"2017-09-05 13:43:00",133,0.2951123,3683319,105944,1018,26.9,22.4,3.4,97.9
"2017-09-05 13:44:00",134,0.2253717,4859298,197762,1018,26.8,22.4,4.2,103.3
"2017-09-05 13:45:00",135,0.292841,4018809,130664,1017.95,26.8,22.4,3.45,103.9
"2017-09-05 13:46:00",136,0.2776103,3729228,98881,1018,26.9,22.5,3.4,88.5
"2017-09-05 13:47:00",137,0.232319,3443180,70629,1018,26.9,22.4,3.4,93.5
"2017-09-05 13:48:00",138,0.3011244,3393739,67097,1017.9,26.9,22.45,3.5,96.6
"2017-09-05 13:49:00",139,0.2181571,3439648,70629,1017.9,26.85,22.3,3.25,91.9
"2017-09-05 13:50:00",140,0.289501,3379613,70629,1017.9,26.9,22.4,3.1,96.1
"2017-09-05 13:51:00",141,0.3039301,3376082,74160,1018,26.95,22.4,2.9,102.2
"2017-09-05 13:52:00",142,0.2833553,3414928,63566,1017.9,26.9,22.2,4,105.2
"2017-09-05 13:53:00",143,0.2548979,3527935,84755,1017.9,26.9,22.4,2.8,109.3
"2017-09-05 13:54:00",144,0.3013916,3683319,88286,1017.8,26.9,22.4,3.95,98.8
"2017-09-05 13:55:00",145,0.1729994,3580907,74160,1017.8,26.9,22.3,3.65,111.8
"2017-09-05 13:56:00",146,0.1728658,3489089,63566,1017.8,27,22.4,2.5,106.9
"2017-09-05 13:57:00",147,0.2860273,3683319,84755,1017.8,27,22.5,2.65,94.5
"2017-09-05 13:58:00",148,0.1847564,3909333,98881,1017.8,27,22.6,3.25,92.3
"2017-09-05 13:59:00",149,0.3000556,4725102,190699,1017.7,27,22.3,3.55,95.7
"2017-09-05 14:00:00",150,0.2965819,3768075,120069,1017.7,26.85,22.2,4.2,106.4
"2017-09-05 14:01:00",151,0.229647,3658599,102412,1017.6,26.8,22.4,4,103.8
"2017-09-05 14:02:00",152,0.174469,3612690,98881,1017.7,26.9,22.7,3.3,100.3
"2017-09-05 14:03:00",153,0.2455457,3453774,88286,1017.7,26.95,22.8,2.9,88.9
"2017-09-05 14:04:00",154,0.30059,3510277,88286,1017.7,27,22.6,3.2,107
"2017-09-05 14:05:00",155,0.2757399,3482026,91818,1017.7,26.9,22.3,3.3,99.5
"2017-09-05 14:06:00",156,0.3094078,3404333,77692,1017.7,26.9,22.2,3.7,97.3
"2017-09-05 14:07:00",157,0.223234,3598564,91818,1017.7,27,22.3,2.8,88.3
"2017-09-05 14:08:00",158,0.3238369,3496152,91818,1017.6,26.8,22,4.4,85.9
"2017-09-05 14:09:00",159,0.3104766,"NAN","NAN",1017.6,26.8,22,4.1,92.6
"2017-09-05 14:10:00",160,0.1677889,"NAN","NAN",1017.7,26.9,22.1,3.4,95
"2017-09-05 14:11:00",161,0.2965819,"NAN","NAN",1017.7,26.8,22.1,4,95.8
"2017-09-05 14:12:00",162,0.2836224,"NAN","NAN",1017.7,26.9,22.1,3.15,101.8
"2017-09-05 14:13:00",163,0.2446105,"NAN","NAN",1017.7,26.9,22.1,4,97.3
"2017-09-05 14:14:00",164,0.3239705,"NAN","NAN",1017.65,27,22.2,2.95,103.9
"2017-09-05 14:15:00",165,0.2923066,"NAN","NAN",1017.6,26.9,22,3.75,96.1
"2017-09-05 14:16:00",166,0.2947115,"NAN","NAN",1017.6,26.9,22,3.75,93.7
"2017-09-05 14:17:00",167,0.2337887,"NAN","NAN",1017.6,26.9,22,3.95,106.7
"2017-09-05 14:18:00",168,0.3246385,"NAN","NAN",1017.6,26.9,22,3.8,98.1
"2017-09-05 14:19:00",169,0.3208976,3517340,74160,1017.5,27,22,3.7,96.6
"2017-09-05 14:20:00",170,0.3203632,3584438,84755,1017.6,27,22.2,3.45,95
"2017-09-05 14:21:00",171,0.3199624,3824578,88286,1017.5,27,22,3.9,95.5
"2017-09-05 14:22:00",172,0.2471489,3683319,81223,1017.5,27,22,2.8,103
"2017-09-05 14:23:00",173,0.175137,3845767,91818,1017.6,27.1,22.2,2.7,91.6
"2017-09-05 14:24:00",174,0.3184928,3764543,88286,1017.6,27.1,22.2,2.5,89.3
"2017-09-05 14:25:00",175,0.2463473,3782200,88286,1017.6,27.2,22.3,2.2,100.2
"2017-09-05 14:26:00",176,0.319428,4050592,98881,1017.6,27.2,22,3.35,94.5
"2017-09-05 14:27:00",177,0.3262417,4167130,116538,1017.5,27.1,21.9,2.7,90.5
"2017-09-05 14:28:00",178,0.1692585,4463774,158916,1017.6,27.2,21.9,2.7,105.9
"2017-09-05 14:29:00",179,0.2483514,4456711,137727,1017.6,27.2,21.8,2.8,92.1
"2017-09-05 14:30:00",180,0.2903026,4326046,134195,1017.6,27.3,21.7,2.9,93.7
"2017-09-05 14:31:00",181,0.311011,4368424,120069,1017.6,27.2,21.6,3.7,103.2
"2017-09-05 14:32:00",182,0.221898,3845767,98881,1017.5,27.2,21.5,3.45,106.4
"2017-09-05 14:33:00",183,0.3274442,3895207,91818,1017.6,27.2,21.6,3.15,101.9
"2017-09-05 14:34:00",184,0.2289789,3948179,109475,1017.6,27.2,21.6,2.75,110.1
"2017-09-05 14:35:00",185,0.2682582,4195382,113006,1017.6,27.3,21.7,3.1,108.6
"2017-09-05 14:36:00",186,0.1747362,4025872,109475,1017.5,27.2,21.6,3.2,105.1
"2017-09-05 14:37:00",187,0.3128815,3785732,102412,1017.5,27.2,21.6,3.6,96.8
"2017-09-05 14:38:00",188,0.2785456,3616222,91818,1017.5,27.1,21.45,4.1,103.3
"2017-09-05 14:39:00",189,0.2826872,3672725,84755,1017.5,27.1,21.4,3.5,103.3
"2017-09-05 14:40:00",190,0.232987,3552655,81223,1017.5,27.1,21.6,3.3,99
"2017-09-05 14:41:00",191,0.3098086,3693914,102412,1017.5,27.1,21.6,3.1,96.5
"2017-09-05 14:42:00",192,0.2120114,3672725,109475,1017.5,27.1,21.7,3.3,102.6
"2017-09-05 14:43:00",193,0.1727322,4160067,137727,1017.5,27.1,21.8,3.4,99.8
"2017-09-05 14:44:00",194,0.1759387,3948179,127132,1017.5,27.2,21.7,3.25,100.8
"2017-09-05 14:45:00",195,0.2574363,3905802,113006,1017.5,27.1,21.8,3,112.2
"2017-09-05 14:46:00",196,0.2846913,3736291,95349,1017.5,27.2,21.9,2.7,96.4
"2017-09-05 14:47:00",197,0.2957803,3524403,84755,1017.5,27.2,21.9,2.85,92.4
"2017-09-05 14:48:00",198,0.1680561,3241886,70629,1017.5,27.3,22.2,2.05,91
"2017-09-05 14:49:00",199,0.1725986,3337236,81223,1017.5,27.4,22.1,2.5,93.8
"2017-09-05 14:50:00",200,0.2848249,3552655,84755,1017.5,27.3,22.1,3.2,92.6
"2017-09-05 14:51:00",201,0.2789464,3485557,81223,1017.5,27.3,22,2.4,96.4
"2017-09-05 14:52:00",202,0.2861609,3326641,56503,1017.5,27.3,22,3.1,90.6
"2017-09-05 14:53:00",203,0.2857601,3234823,63566,1017.4,27.2,21.9,3,90.1
"2017-09-05 14:54:00",204,0.2077361,3037061,52972,1017.5,27.3,22.1,2.2,108.8
"2017-09-05 14:55:00",205,0.221898,3669194,113006,1017.5,27.3,22.2,2.45,101.8
"2017-09-05 14:56:00",206,0.281084,3676256,113006,1017.4,27.3,22.2,2.6,99.2
"2017-09-05 14:57:00",207,0.219894,3662131,91818,1017.5,27.3,22.2,2.7,90.7
"2017-09-05 14:58:00",208,0.2737359,3471431,95349,1017.5,27.4,22.3,2.4,94.5
"2017-09-05 14:59:00",209,0.2371287,3697445,123601,1017.5,27.3,22.3,2.85,93.9
"2017-09-05 15:00:00",210,0.1970479,3828110,134195,1017.5,27.3,22.15,2.65,92.4
"2017-09-05 15:01:00",211,0.2324526,3637410,113006,1017.45,27.3,22.2,2.6,94.7
